"customer_id","marital","reliability"
"J787742","Separated","2"
"U668109","Divorced","1"
"Q11232","Widowed","3"
"D707565","Married","4"
"Y107411","Married","4"
"U608200","Married","4"
"D33792","Divorced","5"
"W698821","Separated","2"
"X106926","Married","3"
"W984859","Divorced","4"
"E624783","Widowed","3"
"P05538","Married","3"
"D02602","Married","4"
"E570609","Never Married","5"
"X108318","Married","3"
"W628853","Never Married","2"
"Q531386","Widowed","2"
"O595578","Never Married","3"
"J37804","Married","4"
"L110083","Divorced","4"
"A225434","Separated","5"
"Z731991","Divorced","3"
"C658180","Married","3"
"Y396609","Never Married","5"
"G740292","Divorced","4"
"D480469","Divorced","3"
"K179771","Never Married","4"
"R818123","Never Married","5"
"I284196","Widowed","2"
"M881138","Married","3"
"L698879","Divorced","3"
"B548061","Never Married","4"
"I440855","Separated","3"
"E808351","Separated","4"
"Y549510","Separated","5"
"M441485","Separated","4"
"D412136","Widowed","2"
"G287039","Never Married","5"
"H980247","Divorced","1"
"Z367497","Separated","6"
"Z349603","Divorced","4"
"C81893","Widowed","2"
"Y104736","Separated","4"
"I740366","Divorced","3"
"B328912","Widowed","4"
"L573957","Married","3"
"P547130","Widowed","4"
"Y32332","Never Married","4"
"L327497","Married","3"
"Y97441","Separated","4"
"G692468","Widowed","4"
"P752014","Separated","2"
"G588673","Widowed","2"
"J982941","Married","3"
"M241678","Widowed","3"
"V515770","Widowed","4"
"I792144","Never Married","4"
"C326402","Married","3"
"P416440","Separated","2"
"A83621","Divorced","4"
"V813580","Never Married","6"
"P937306","Married","3"
"C243361","Widowed","4"
"G932741","Separated","3"
"T902912","Married","4"
"T544616","Widowed","4"
"C61226","Divorced","4"
"C387905","Widowed","4"
"M777913","Married","4"
"M731030","Married","4"
"M201624","Never Married","4"
"R158965","Never Married","4"
"P458031","Divorced","4"
"D398300","Divorced","3"
"H927567","Married","3"
"B813556","Widowed","3"
"Q721747","Never Married","2"
"B293510","Never Married","4"
"G991506","Never Married","2"
"I600346","Separated","3"
"U968415","Widowed","2"
"H358470","Divorced","4"
"K669208","Never Married","4"
"K740871","Married","4"
"K886172","Divorced","6"
"A145480","Never Married","4"
"D604002","Separated","2"
"H885464","Married","3"
"D493302","Separated","4"
"T495616","Divorced","4"
"H175210","Never Married","3"
"D461453","Divorced","5"
"P905987","Never Married","3"
"H391200","Married","4"
"W980288","Divorced","4"
"X319524","Divorced","2"
"V52887","Separated","4"
"B756017","Never Married","2"
"G67438","Widowed","3"
"J909235","Widowed","2"
"X512139","Separated","3"
"G343802","Divorced","4"
"V350641","Widowed","3"
"R699488","Never Married","5"
"J869368","Separated","2"
"F570484","Never Married","2"
"N131545","Married","3"
"T267542","Widowed","2"
"J379461","Widowed","3"
"N14233","Never Married","4"
"I787322","Separated","2"
"R481476","Never Married","3"
"N85718","Never Married","4"
"J651060","Separated","3"
"Y892014","Never Married","4"
"M559025","Widowed","4"
"V37260","Divorced","4"
"I142610","Widowed","4"
"Z884144","Divorced","4"
"V765087","Separated","5"
"N241441","Divorced","5"
"N956188","Widowed","4"
"Q641611","Separated","2"
"M665668","Married","4"
"P872354","Never Married","3"
"V198321","Separated","5"
"H326789","Never Married","3"
"D110610","Divorced","4"
"J989060","Divorced","5"
"Y482387","Widowed","4"
"M112566","Widowed","2"
"U873148","Never Married","3"
"E328814","Separated","5"
"I236091","Divorced","2"
"B46761","Separated","5"
"P362205","Widowed","6"
"Z197598","Divorced","5"
"M132319","Divorced","4"
"Y313023","Widowed","3"
"V148850","Never Married","3"
"G18466","Separated","4"
"S958641","Widowed","3"
"A27178","Separated","2"
"N454763","Widowed","3"
"H02721","Never Married","3"
"B920638","Never Married","3"
"N863885","Never Married","4"
"G223396","Married","2"
"T860986","Widowed","5"
"W923132","Divorced","4"
"D84259","Married","4"
"X989117","Widowed","3"
"B308070","Widowed","4"
"E439042","Widowed","5"
"R437395","Divorced","3"
"C28930","Widowed","4"
"X528575","Never Married","4"
"X666934","Never Married","5"
"B431778","Never Married","3"
"W891810","Married","3"
"P684515","Separated","5"
"Q136086","Married","4"
"N762092","Separated","5"
"K402176","Never Married","3"
"O139361","Separated","5"
"I407574","Never Married","4"
"H523864","Divorced","3"
"N794031","Married","2"
"Z964652","Widowed","4"
"P176039","Widowed","2"
"A531249","Never Married","5"
"Y979093","Separated","4"
"V673184","Divorced","3"
"Y786322","Widowed","5"
"A613334","Never Married","2"
"R760297","Divorced","4"
"Y793007","Never Married","4"
"B14813","Separated","2"
"F421496","Married","1"
"W198106","Widowed","3"
"U750518","Widowed","3"
"S755342","Never Married","3"
"I845157","Married","4"
"L259175","Divorced","4"
"W252609","Divorced","3"
"P619108","Separated","3"
"P78007","Widowed","5"
"E137592","Never Married","3"
"I894965","Divorced","3"
"E505861","Divorced","4"
"N321214","Never Married","4"
"T667020","Married","3"
"W226633","Widowed","4"
"A663417","Divorced","4"
"L361543","Widowed","4"
"H297976","Divorced","2"
"G371724","Divorced","3"
"R244586","Widowed","3"
"H518825","Never Married","3"
"N864022","Never Married","2"
"Z807165","Widowed","2"
"O866592","Widowed","2"
"Z723653","Never Married","4"
"L529868","Separated","2"
"Z973803","Widowed","2"
"O521013","Divorced","3"
"D79066","Widowed","3"
"M708037","Never Married","4"
"H378177","Married","4"
"W949462","Divorced","3"
"X888490","Separated","4"
"W66069","Never Married","3"
"N663585","Separated","4"
"Z526333","Married","3"
"A959352","Widowed","4"
"M79725","Divorced","5"
"B286935","Separated","3"
"V492229","Married","4"
"P331793","Widowed","3"
"E919874","Married","2"
"D598850","Married","4"
"V658272","Divorced","3"
"L985245","Married","4"
"Z282830","Widowed","5"
"R687130","Widowed","4"
"S06268","Widowed","5"
"D164540","Never Married","3"
"Z703867","Married","3"
"I110420","Never Married","3"
"T824376","Widowed","5"
"B68757","Never Married","4"
"V91565","Never Married","1"
"Z517352","Never Married","3"
"L156274","Separated","4"
"S664476","Never Married","6"
"A568113","Widowed","2"
"L932066","Widowed","4"
"A943825","Divorced","2"
"U100638","Never Married","4"
"Z587554","Married","5"
"Z458777","Married","3"
"M689888","Never Married","4"
"Y735827","Separated","5"
"L812206","Divorced","3"
"O852145","Married","3"
"F34950","Married","4"
"I124986","Married","4"
"N434328","Separated","4"
"Z900859","Married","4"
"Y952292","Separated","3"
"H490984","Married","3"
"X683383","Divorced","3"
"N464571","Widowed","5"
"L497687","Never Married","4"
"S351935","Divorced","4"
"X65353","Widowed","5"
"G27660","Divorced","2"
"M373201","Divorced","2"
"C696811","Divorced","3"
"P729485","Never Married","4"
"A159743","Widowed","4"
"U956918","Divorced","3"
"H887808","Married","4"
"L929915","Never Married","3"
"S844282","Married","3"
"Z420709","Widowed","5"
"G372009","Never Married","3"
"M843500","Separated","4"
"S60448","Divorced","4"
"D613617","Divorced","3"
"T784519","Separated","3"
"O937146","Divorced","1"
"E581896","Widowed","5"
"A626819","Never Married","3"
"J61610","Never Married","6"
"Q404548","Divorced","5"
"E28570","Widowed","3"
"R893524","Separated","4"
"O972146","Never Married","4"
"K816219","Separated","3"
"P613936","Widowed","4"
"M168449","Never Married","4"
"Z804586","Widowed","5"
"J21506","Never Married","4"
"H433120","Married","5"
"O808338","Married","4"
"I714132","Never Married","4"
"Y686545","Divorced","5"
"L130149","Separated","3"
"T628807","Divorced","4"
"H774850","Separated","3"
"P897691","Divorced","4"
"I783595","Never Married","4"
"L928678","Married","2"
"V838270","Separated","2"
"P310885","Divorced","6"
"J397554","Never Married","3"
"S589285","Separated","3"
"N874492","Never Married","4"
"U229289","Married","3"
"Z716087","Separated","3"
"V250371","Divorced","4"
"F809236","Widowed","3"
"F973379","Divorced","7"
"E486314","Widowed","4"
"O969694","Divorced","3"
"I674556","Married","3"
"Q881585","Married","3"
"K376911","Widowed","3"
"Y243544","Never Married","4"
"P670407","Widowed","4"
"X404290","Separated","4"
"S961459","Never Married","5"
"G676884","Separated","2"
"D633161","Widowed","6"
"J787663","Separated","4"
"P888518","Divorced","4"
"F102583","Divorced","4"
"G359370","Married","4"
"E214052","Separated","3"
"H696459","Separated","4"
"B335074","Divorced","4"
"U362149","Divorced","3"
"H513187","Married","4"
"R715020","Widowed","2"
"E631569","Never Married","3"
"J364503","Married","4"
"B794135","Separated","5"
"U631731","Divorced","3"
"X623749","Divorced","3"
"E832576","Widowed","2"
"D102792","Divorced","3"
"X235629","Never Married","4"
"X977611","Never Married","4"
"V109479","Divorced","4"
"K265887","Divorced","5"
"E975865","Widowed","3"
"B796987","Married","4"
"V749792","Never Married","4"
"F815786","Never Married","4"
"T812251","Separated","3"
"L430003","Separated","3"
"A379980","Married","2"
"G88929","Married","2"
"K927289","Never Married","5"
"G805398","Married","2"
"N323793","Widowed","3"
"L223256","Married","4"
"O316327","Widowed","4"
"E596633","Divorced","4"
"K605178","Divorced","4"
"R338627","Married","3"
"A577468","Never Married","4"
"T405685","Divorced","5"
"K713324","Married","1"
"V751713","Never Married","3"
"F640080","Never Married","3"
"J333300","Married","4"
"A901418","Widowed","4"
"Z213844","Never Married","3"
"Y13437","Never Married","3"
"L603364","Widowed","4"
"U746589","Widowed","3"
"F992079","Widowed","2"
"V383785","Widowed","4"
"N49031","Married","5"
"W269326","Married","3"
"K685926","Divorced","4"
"M601678","Widowed","3"
"B541413","Widowed","3"
"G335816","Widowed","3"
"L953747","Widowed","4"
"H658358","Never Married","4"
"O307232","Widowed","5"
"J321425","Separated","3"
"S125158","Divorced","2"
"L178101","Never Married","6"
"E198606","Widowed","5"
"T347409","Divorced","4"
"Z75568","Separated","1"
"M590359","Divorced","2"
"Q517075","Divorced","4"
"R49034","Widowed","2"
"D47888","Separated","4"
"T299295","Widowed","2"
"F318775","Separated","1"
"X900013","Never Married","4"
"O546888","Never Married","1"
"T215382","Divorced","2"
"Y665708","Never Married","4"
"H419978","Widowed","4"
"P611486","Widowed","3"
"H385873","Divorced","3"
"K61066","Married","5"
"E186134","Married","2"
"D507423","Separated","4"
"V372461","Never Married","4"
"K639306","Married","5"
"M566246","Divorced","4"
"D368442","Separated","4"
"Z384326","Married","4"
"T420398","Widowed","4"
"V505906","Never Married","2"
"J673680","Married","3"
"C753779","Widowed","4"
"B75335","Divorced","3"
"D872983","Never Married","4"
"S357067","Married","3"
"C158375","Never Married","3"
"P997019","Never Married","3"
"W673739","Never Married","3"
"V878392","Divorced","4"
"D988380","Widowed","2"
"H263050","Separated","3"
"Y944097","Never Married","4"
"S612810","Divorced","4"
"N915028","Never Married","5"
"L947214","Separated","4"
"O804356","Divorced","4"
"X590319","Never Married","3"
"T188581","Married","3"
"W574179","Never Married","3"
"Y224996","Never Married","3"
"X972156","Never Married","3"
"X972068","Widowed","3"
"S53034","Divorced","4"
"R378039","Separated","4"
"C40270","Never Married","3"
"H669815","Separated","3"
"U405731","Divorced","3"
"U391082","Separated","4"
"Y494489","Divorced","2"
"O112473","Separated","4"
"C783546","Separated","3"
"T994346","Married","3"
"V334774","Never Married","3"
"O416626","Never Married","3"
"G963411","Divorced","3"
"E39633","Widowed","4"
"L655501","Separated","2"
"G914703","Married","1"
"C484531","Never Married","4"
"N795132","Married","1"
"K698636","Never Married","4"
"S735536","Divorced","4"
"G241795","Married","3"
"T840029","Married","2"
"W846119","Separated","3"
"V441781","Widowed","3"
"G707517","Divorced","4"
"P67575","Widowed","5"
"G763681","Separated","3"
"J274180","Never Married","3"
"R616110","Divorced","3"
"E186561","Widowed","3"
"M379813","Married","3"
"Z574073","Divorced","3"
"N851131","Divorced","4"
"U325455","Never Married","2"
"T247716","Divorced","3"
"Q439921","Divorced","4"
"L667560","Widowed","3"
"W40512","Married","3"
"E890927","Widowed","2"
"F990377","Separated","4"
"C555140","Never Married","4"
"T237036","Widowed","4"
"W26648","Married","5"
"N382796","Separated","2"
"B228839","Separated","4"
"R624962","Married","5"
"M740803","Married","4"
"I383825","Married","3"
"D560463","Separated","2"
"F918156","Married","4"
"I720429","Divorced","2"
"P752095","Divorced","3"
"B44052","Separated","3"
"V162258","Separated","4"
"Z345451","Never Married","6"
"T306798","Divorced","3"
"N976772","Divorced","6"
"F698431","Divorced","2"
"V13975","Widowed","1"
"R944888","Separated","2"
"C740658","Separated","4"
"S545486","Widowed","4"
"U622257","Separated","3"
"K794401","Separated","4"
"T208691","Widowed","3"
"Z902385","Never Married","4"
"J791834","Married","3"
"I165667","Separated","4"
"H103547","Separated","4"
"D863205","Divorced","4"
"F83785","Widowed","5"
"R829775","Separated","5"
"P247561","Separated","4"
"B325435","Married","2"
"Y706239","Never Married","4"
"G262368","Divorced","6"
"I370992","Widowed","3"
"U931407","Married","5"
"I757738","Married","3"
"M380162","Divorced","3"
"S984278","Divorced","4"
"J85140","Never Married","3"
"M496408","Never Married","3"
"Y46632","Married","4"
"Z781034","Married","5"
"V508616","Widowed","3"
"E447952","Separated","3"
"S759376","Married","3"
"U739645","Separated","3"
"A672602","Separated","3"
"R702919","Separated","3"
"D945013","Divorced","4"
"R28109","Divorced","3"
"A658164","Widowed","4"
"Z671295","Separated","5"
"E683384","Divorced","2"
"U526402","Never Married","2"
"O180602","Divorced","5"
"Q428611","Divorced","5"
"V130606","Widowed","5"
"Q416534","Separated","5"
"W648387","Never Married","5"
"J429182","Never Married","4"
"R767834","Divorced","4"
"N472279","Married","4"
"P579491","Married","3"
"I87381","Widowed","4"
"S353547","Divorced","5"
"L589688","Married","4"
"V166378","Widowed","3"
"E689585","Widowed","3"
"M773746","Separated","3"
"V634698","Separated","5"
"E380866","Married","3"
"Y332336","Never Married","3"
"I114622","Widowed","4"
"Y564438","Never Married","3"
"Y76888","Never Married","1"
"X376072","Separated","3"
"L954651","Divorced","3"
"Y643021","Married","4"
"E119109","Married","2"
"P956414","Never Married","5"
"G938547","Widowed","3"
"I478025","Separated","4"
"K208350","Separated","2"
"O654560","Married","4"
"E569695","Divorced","4"
"A290262","Widowed","3"
"K378058","Separated","4"
"S15130","Divorced","5"
"H813478","Separated","5"
"W909052","Married","5"
"P811960","Divorced","5"
"S197462","Divorced","2"
"E365087","Widowed","3"
"E651305","Married","4"
"R699182","Never Married","3"
"J991902","Married","3"
"R114719","Widowed","4"
"X981511","Divorced","4"
"T257204","Divorced","4"
"I598290","Never Married","4"
"D832053","Never Married","2"
